path,class,class_id,fold,snr_db,original_file
data\processed\clean\fold3\siren\184623-8-0-0.wav,siren,2,3,clean,184623-8-0-0.wav
data\processed\clean\fold3\siren\184623-8-0-1.wav,siren,2,3,clean,184623-8-0-1.wav
data\processed\clean\fold3\siren\184623-8-0-2.wav,siren,2,3,clean,184623-8-0-2.wav
data\processed\clean\fold3\siren\184623-8-0-3.wav,siren,2,3,clean,184623-8-0-3.wav
data\processed\clean\fold3\siren\184623-8-1-0.wav,siren,2,3,clean,184623-8-1-0.wav
data\processed\clean\fold3\siren\22601-8-0-0.wav,siren,2,3,clean,22601-8-0-0.wav
data\processed\clean\fold3\siren\22601-8-0-1.wav,siren,2,3,clean,22601-8-0-1.wav
data\processed\clean\fold3\siren\22601-8-0-10.wav,siren,2,3,clean,22601-8-0-10.wav
data\processed\clean\fold3\siren\22601-8-0-11.wav,siren,2,3,clean,22601-8-0-11.wav
data\processed\clean\fold3\siren\22601-8-0-12.wav,siren,2,3,clean,22601-8-0-12.wav
data\processed\clean\fold3\siren\22601-8-0-13.wav,siren,2,3,clean,22601-8-0-13.wav
data\processed\clean\fold3\siren\22601-8-0-14.wav,siren,2,3,clean,22601-8-0-14.wav
data\processed\clean\fold3\siren\22601-8-0-15.wav,siren,2,3,clean,22601-8-0-15.wav
data\processed\clean\fold3\siren\22601-8-0-16.wav,siren,2,3,clean,22601-8-0-16.wav
data\processed\clean\fold3\siren\22601-8-0-17.wav,siren,2,3,clean,22601-8-0-17.wav
data\processed\clean\fold3\siren\22601-8-0-18.wav,siren,2,3,clean,22601-8-0-18.wav
data\processed\clean\fold3\siren\22601-8-0-19.wav,siren,2,3,clean,22601-8-0-19.wav
data\processed\clean\fold3\siren\22601-8-0-2.wav,siren,2,3,clean,22601-8-0-2.wav
data\processed\clean\fold3\siren\22601-8-0-20.wav,siren,2,3,clean,22601-8-0-20.wav
data\processed\clean\fold3\siren\22601-8-0-21.wav,siren,2,3,clean,22601-8-0-21.wav
data\processed\clean\fold3\siren\22601-8-0-22.wav,siren,2,3,clean,22601-8-0-22.wav
data\processed\clean\fold3\siren\22601-8-0-23.wav,siren,2,3,clean,22601-8-0-23.wav
data\processed\clean\fold3\siren\22601-8-0-24.wav,siren,2,3,clean,22601-8-0-24.wav
data\processed\clean\fold3\siren\22601-8-0-25.wav,siren,2,3,clean,22601-8-0-25.wav
data\processed\clean\fold3\siren\22601-8-0-26.wav,siren,2,3,clean,22601-8-0-26.wav
data\processed\clean\fold3\siren\22601-8-0-27.wav,siren,2,3,clean,22601-8-0-27.wav
data\processed\clean\fold3\siren\22601-8-0-28.wav,siren,2,3,clean,22601-8-0-28.wav
data\processed\clean\fold3\siren\22601-8-0-29.wav,siren,2,3,clean,22601-8-0-29.wav
data\processed\clean\fold3\siren\22601-8-0-3.wav,siren,2,3,clean,22601-8-0-3.wav
data\processed\clean\fold3\siren\22601-8-0-30.wav,siren,2,3,clean,22601-8-0-30.wav
data\processed\clean\fold3\siren\22601-8-0-31.wav,siren,2,3,clean,22601-8-0-31.wav
data\processed\clean\fold3\siren\22601-8-0-32.wav,siren,2,3,clean,22601-8-0-32.wav
data\processed\clean\fold3\siren\22601-8-0-33.wav,siren,2,3,clean,22601-8-0-33.wav
data\processed\clean\fold3\siren\22601-8-0-34.wav,siren,2,3,clean,22601-8-0-34.wav
data\processed\clean\fold3\siren\22601-8-0-35.wav,siren,2,3,clean,22601-8-0-35.wav
data\processed\clean\fold3\siren\22601-8-0-36.wav,siren,2,3,clean,22601-8-0-36.wav
data\processed\clean\fold3\siren\22601-8-0-37.wav,siren,2,3,clean,22601-8-0-37.wav
data\processed\clean\fold3\siren\22601-8-0-38.wav,siren,2,3,clean,22601-8-0-38.wav
data\processed\clean\fold3\siren\22601-8-0-39.wav,siren,2,3,clean,22601-8-0-39.wav
data\processed\clean\fold3\siren\22601-8-0-4.wav,siren,2,3,clean,22601-8-0-4.wav
data\processed\clean\fold3\siren\22601-8-0-40.wav,siren,2,3,clean,22601-8-0-40.wav
data\processed\clean\fold3\siren\22601-8-0-41.wav,siren,2,3,clean,22601-8-0-41.wav
data\processed\clean\fold3\siren\22601-8-0-42.wav,siren,2,3,clean,22601-8-0-42.wav
data\processed\clean\fold3\siren\22601-8-0-43.wav,siren,2,3,clean,22601-8-0-43.wav
data\processed\clean\fold3\siren\22601-8-0-44.wav,siren,2,3,clean,22601-8-0-44.wav
data\processed\clean\fold3\siren\22601-8-0-45.wav,siren,2,3,clean,22601-8-0-45.wav
data\processed\clean\fold3\siren\22601-8-0-46.wav,siren,2,3,clean,22601-8-0-46.wav
data\processed\clean\fold3\siren\22601-8-0-47.wav,siren,2,3,clean,22601-8-0-47.wav
data\processed\clean\fold3\siren\22601-8-0-48.wav,siren,2,3,clean,22601-8-0-48.wav
data\processed\clean\fold3\siren\22601-8-0-49.wav,siren,2,3,clean,22601-8-0-49.wav
data\processed\clean\fold3\siren\22601-8-0-5.wav,siren,2,3,clean,22601-8-0-5.wav
data\processed\clean\fold3\siren\22601-8-0-50.wav,siren,2,3,clean,22601-8-0-50.wav
data\processed\clean\fold3\siren\22601-8-0-51.wav,siren,2,3,clean,22601-8-0-51.wav
data\processed\clean\fold3\siren\22601-8-0-52.wav,siren,2,3,clean,22601-8-0-52.wav
data\processed\clean\fold3\siren\22601-8-0-53.wav,siren,2,3,clean,22601-8-0-53.wav
data\processed\clean\fold3\siren\22601-8-0-54.wav,siren,2,3,clean,22601-8-0-54.wav
data\processed\clean\fold3\siren\22601-8-0-6.wav,siren,2,3,clean,22601-8-0-6.wav
data\processed\clean\fold3\siren\22601-8-0-7.wav,siren,2,3,clean,22601-8-0-7.wav
data\processed\clean\fold3\siren\22601-8-0-8.wav,siren,2,3,clean,22601-8-0-8.wav
data\processed\clean\fold3\siren\22601-8-0-9.wav,siren,2,3,clean,22601-8-0-9.wav
data\processed\clean\fold3\siren\42117-8-0-0.wav,siren,2,3,clean,42117-8-0-0.wav
data\processed\clean\fold3\siren\42117-8-0-1.wav,siren,2,3,clean,42117-8-0-1.wav
data\processed\clean\fold3\siren\42117-8-0-10.wav,siren,2,3,clean,42117-8-0-10.wav
data\processed\clean\fold3\siren\42117-8-0-11.wav,siren,2,3,clean,42117-8-0-11.wav
data\processed\clean\fold3\siren\42117-8-0-12.wav,siren,2,3,clean,42117-8-0-12.wav
data\processed\clean\fold3\siren\42117-8-0-13.wav,siren,2,3,clean,42117-8-0-13.wav
data\processed\clean\fold3\siren\42117-8-0-14.wav,siren,2,3,clean,42117-8-0-14.wav
data\processed\clean\fold3\siren\42117-8-0-2.wav,siren,2,3,clean,42117-8-0-2.wav
data\processed\clean\fold3\siren\42117-8-0-3.wav,siren,2,3,clean,42117-8-0-3.wav
data\processed\clean\fold3\siren\42117-8-0-4.wav,siren,2,3,clean,42117-8-0-4.wav
data\processed\clean\fold3\siren\42117-8-0-5.wav,siren,2,3,clean,42117-8-0-5.wav
data\processed\clean\fold3\siren\42117-8-0-6.wav,siren,2,3,clean,42117-8-0-6.wav
data\processed\clean\fold3\siren\42117-8-0-7.wav,siren,2,3,clean,42117-8-0-7.wav
data\processed\clean\fold3\siren\42117-8-0-8.wav,siren,2,3,clean,42117-8-0-8.wav
data\processed\clean\fold3\siren\42117-8-0-9.wav,siren,2,3,clean,42117-8-0-9.wav
data\processed\clean\fold3\siren\42117-8-1-0.wav,siren,2,3,clean,42117-8-1-0.wav
data\processed\clean\fold3\siren\54898-8-0-0.wav,siren,2,3,clean,54898-8-0-0.wav
data\processed\clean\fold3\siren\54898-8-0-1.wav,siren,2,3,clean,54898-8-0-1.wav
data\processed\clean\fold3\siren\54898-8-0-10.wav,siren,2,3,clean,54898-8-0-10.wav
data\processed\clean\fold3\siren\54898-8-0-2.wav,siren,2,3,clean,54898-8-0-2.wav
data\processed\clean\fold3\siren\54898-8-0-3.wav,siren,2,3,clean,54898-8-0-3.wav
data\processed\clean\fold3\siren\54898-8-0-4.wav,siren,2,3,clean,54898-8-0-4.wav
data\processed\clean\fold3\siren\54898-8-0-5.wav,siren,2,3,clean,54898-8-0-5.wav
data\processed\clean\fold3\siren\54898-8-0-6.wav,siren,2,3,clean,54898-8-0-6.wav
data\processed\clean\fold3\siren\54898-8-0-7.wav,siren,2,3,clean,54898-8-0-7.wav
data\processed\clean\fold3\siren\54898-8-0-8.wav,siren,2,3,clean,54898-8-0-8.wav
data\processed\clean\fold3\siren\54898-8-0-9.wav,siren,2,3,clean,54898-8-0-9.wav
data\processed\clean\fold3\siren\90014-8-0-0.wav,siren,2,3,clean,90014-8-0-0.wav
data\processed\clean\fold3\siren\90014-8-0-1.wav,siren,2,3,clean,90014-8-0-1.wav
data\processed\clean\fold3\siren\90014-8-0-2.wav,siren,2,3,clean,90014-8-0-2.wav
data\processed\clean\fold3\siren\90014-8-0-3.wav,siren,2,3,clean,90014-8-0-3.wav
data\processed\clean\fold3\siren\90014-8-0-4.wav,siren,2,3,clean,90014-8-0-4.wav
data\processed\clean\fold3\siren\90014-8-0-5.wav,siren,2,3,clean,90014-8-0-5.wav
data\processed\clean\fold3\siren\90014-8-0-6.wav,siren,2,3,clean,90014-8-0-6.wav
data\processed\clean\fold3\siren\90846-8-0-0.wav,siren,2,3,clean,90846-8-0-0.wav
data\processed\clean\fold3\siren\94636-8-0-0.wav,siren,2,3,clean,94636-8-0-0.wav
data\processed\clean\fold3\siren\94636-8-0-1.wav,siren,2,3,clean,94636-8-0-1.wav
data\processed\clean\fold3\siren\94636-8-0-10.wav,siren,2,3,clean,94636-8-0-10.wav
data\processed\clean\fold3\siren\94636-8-0-11.wav,siren,2,3,clean,94636-8-0-11.wav
data\processed\clean\fold3\siren\94636-8-0-12.wav,siren,2,3,clean,94636-8-0-12.wav
data\processed\clean\fold3\siren\94636-8-0-13.wav,siren,2,3,clean,94636-8-0-13.wav
data\processed\clean\fold3\siren\94636-8-0-14.wav,siren,2,3,clean,94636-8-0-14.wav
data\processed\clean\fold3\siren\94636-8-0-15.wav,siren,2,3,clean,94636-8-0-15.wav
data\processed\clean\fold3\siren\94636-8-0-16.wav,siren,2,3,clean,94636-8-0-16.wav
data\processed\clean\fold3\siren\94636-8-0-17.wav,siren,2,3,clean,94636-8-0-17.wav
data\processed\clean\fold3\siren\94636-8-0-18.wav,siren,2,3,clean,94636-8-0-18.wav
data\processed\clean\fold3\siren\94636-8-0-19.wav,siren,2,3,clean,94636-8-0-19.wav
data\processed\clean\fold3\siren\94636-8-0-2.wav,siren,2,3,clean,94636-8-0-2.wav
data\processed\clean\fold3\siren\94636-8-0-20.wav,siren,2,3,clean,94636-8-0-20.wav
data\processed\clean\fold3\siren\94636-8-0-21.wav,siren,2,3,clean,94636-8-0-21.wav
data\processed\clean\fold3\siren\94636-8-0-3.wav,siren,2,3,clean,94636-8-0-3.wav
data\processed\clean\fold3\siren\94636-8-0-4.wav,siren,2,3,clean,94636-8-0-4.wav
data\processed\clean\fold3\siren\94636-8-0-5.wav,siren,2,3,clean,94636-8-0-5.wav
data\processed\clean\fold3\siren\94636-8-0-6.wav,siren,2,3,clean,94636-8-0-6.wav
data\processed\clean\fold3\siren\94636-8-0-7.wav,siren,2,3,clean,94636-8-0-7.wav
data\processed\clean\fold3\siren\94636-8-0-8.wav,siren,2,3,clean,94636-8-0-8.wav
data\processed\clean\fold3\siren\94636-8-0-9.wav,siren,2,3,clean,94636-8-0-9.wav
data\processed\clean\fold4\background\110621-7-0-0.wav,background,0,4,clean,110621-7-0-0.wav
data\processed\clean\fold4\background\128160-5-0-11.wav,background,0,4,clean,128160-5-0-11.wav
data\processed\clean\fold4\background\128160-5-0-12.wav,background,0,4,clean,128160-5-0-12.wav
data\processed\clean\fold4\background\128160-5-0-14.wav,background,0,4,clean,128160-5-0-14.wav
data\processed\clean\fold4\background\128160-5-0-6.wav,background,0,4,clean,128160-5-0-6.wav
data\processed\clean\fold4\background\131428-9-1-0.wav,background,0,4,clean,131428-9-1-0.wav
data\processed\clean\fold4\background\132016-7-0-7.wav,background,0,4,clean,132016-7-0-7.wav
data\processed\clean\fold4\background\132016-7-0-8.wav,background,0,4,clean,132016-7-0-8.wav
data\processed\clean\fold4\background\132108-9-0-12.wav,background,0,4,clean,132108-9-0-12.wav
data\processed\clean\fold4\background\135528-6-12-0.wav,background,0,4,clean,135528-6-12-0.wav
data\processed\clean\fold4\background\135528-6-2-0.wav,background,0,4,clean,135528-6-2-0.wav
data\processed\clean\fold4\background\135528-6-6-0.wav,background,0,4,clean,135528-6-6-0.wav
data\processed\clean\fold4\background\14110-4-0-1.wav,background,0,4,clean,14110-4-0-1.wav
data\processed\clean\fold4\background\144007-5-0-7.wav,background,0,4,clean,144007-5-0-7.wav
data\processed\clean\fold4\background\144007-5-0-9.wav,background,0,4,clean,144007-5-0-9.wav
data\processed\clean\fold4\background\144351-4-2-0.wav,background,0,4,clean,144351-4-2-0.wav
data\processed\clean\fold4\background\146709-0-0-12.wav,background,0,4,clean,146709-0-0-12.wav
data\processed\clean\fold4\background\146709-0-0-44.wav,background,0,4,clean,146709-0-0-44.wav
data\processed\clean\fold4\background\148463-7-3-1.wav,background,0,4,clean,148463-7-3-1.wav
data\processed\clean\fold4\background\148837-6-2-0.wav,background,0,4,clean,148837-6-2-0.wav
data\processed\clean\fold4\background\151005-4-0-2.wav,background,0,4,clean,151005-4-0-2.wav
data\processed\clean\fold4\background\151005-4-1-1.wav,background,0,4,clean,151005-4-1-1.wav
data\processed\clean\fold4\background\154758-5-0-0.wav,background,0,4,clean,154758-5-0-0.wav
data\processed\clean\fold4\background\154758-5-0-10.wav,background,0,4,clean,154758-5-0-10.wav
data\processed\clean\fold4\background\154758-5-0-18.wav,background,0,4,clean,154758-5-0-18.wav
data\processed\clean\fold4\background\154758-5-0-2.wav,background,0,4,clean,154758-5-0-2.wav
data\processed\clean\fold4\background\154758-5-0-7.wav,background,0,4,clean,154758-5-0-7.wav
data\processed\clean\fold4\background\156362-4-1-0.wav,background,0,4,clean,156362-4-1-0.wav
data\processed\clean\fold4\background\156897-6-0-0.wav,background,0,4,clean,156897-6-0-0.wav
data\processed\clean\fold4\background\165785-4-0-0.wav,background,0,4,clean,165785-4-0-0.wav
data\processed\clean\fold4\background\16692-5-0-1.wav,background,0,4,clean,16692-5-0-1.wav
data\processed\clean\fold4\background\16692-5-0-10.wav,background,0,4,clean,16692-5-0-10.wav
data\processed\clean\fold4\background\171305-7-15-0.wav,background,0,4,clean,171305-7-15-0.wav
data\processed\clean\fold4\background\171305-7-20-0.wav,background,0,4,clean,171305-7-20-0.wav
data\processed\clean\fold4\background\171305-7-21-0.wav,background,0,4,clean,171305-7-21-0.wav
data\processed\clean\fold4\background\173994-3-0-14.wav,background,0,4,clean,173994-3-0-14.wav
data\processed\clean\fold4\background\173994-3-0-45.wav,background,0,4,clean,173994-3-0-45.wav
data\processed\clean\fold4\background\174032-2-0-17.wav,background,0,4,clean,174032-2-0-17.wav
data\processed\clean\fold4\background\177756-2-0-4.wav,background,0,4,clean,177756-2-0-4.wav
data\processed\clean\fold4\background\185909-2-0-22.wav,background,0,4,clean,185909-2-0-22.wav
data\processed\clean\fold4\background\185909-2-0-87.wav,background,0,4,clean,185909-2-0-87.wav
data\processed\clean\fold4\background\186938-5-0-0.wav,background,0,4,clean,186938-5-0-0.wav
data\processed\clean\fold4\background\187377-4-0-0.wav,background,0,4,clean,187377-4-0-0.wav
data\processed\clean\fold4\background\192382-2-0-12.wav,background,0,4,clean,192382-2-0-12.wav
data\processed\clean\fold4\background\195969-0-0-13.wav,background,0,4,clean,195969-0-0-13.wav
data\processed\clean\fold4\background\195969-0-0-21.wav,background,0,4,clean,195969-0-0-21.wav
data\processed\clean\fold4\background\199929-4-2-0.wav,background,0,4,clean,199929-4-2-0.wav
data\processed\clean\fold4\background\206037-2-0-3.wav,background,0,4,clean,206037-2-0-3.wav
data\processed\clean\fold4\background\206037-2-0-40.wav,background,0,4,clean,206037-2-0-40.wav
data\processed\clean\fold4\background\22883-7-110-1.wav,background,0,4,clean,22883-7-110-1.wav
data\processed\clean\fold4\background\22883-7-18-0.wav,background,0,4,clean,22883-7-18-0.wav
data\processed\clean\fold4\background\22883-7-29-2.wav,background,0,4,clean,22883-7-29-2.wav
data\processed\clean\fold4\background\22883-7-63-0.wav,background,0,4,clean,22883-7-63-0.wav
data\processed\clean\fold4\background\22883-7-78-2.wav,background,0,4,clean,22883-7-78-2.wav
data\processed\clean\fold4\background\22883-7-86-0.wav,background,0,4,clean,22883-7-86-0.wav
data\processed\clean\fold4\background\30832-3-12-0.wav,background,0,4,clean,30832-3-12-0.wav
data\processed\clean\fold4\background\34056-2-0-42.wav,background,0,4,clean,34056-2-0-42.wav
data\processed\clean\fold4\background\34056-2-0-80.wav,background,0,4,clean,34056-2-0-80.wav
data\processed\clean\fold4\background\34931-3-0-0.wav,background,0,4,clean,34931-3-0-0.wav
data\processed\clean\fold4\background\35296-3-1-0.wav,background,0,4,clean,35296-3-1-0.wav
data\processed\clean\fold4\background\38231-3-4-0.wav,background,0,4,clean,38231-3-4-0.wav
data\processed\clean\fold4\background\47019-2-0-44.wav,background,0,4,clean,47019-2-0-44.wav
data\processed\clean\fold4\background\47019-2-0-66.wav,background,0,4,clean,47019-2-0-66.wav
data\processed\clean\fold4\background\50618-6-0-0.wav,background,0,4,clean,50618-6-0-0.wav
data\processed\clean\fold4\background\50661-5-0-5.wav,background,0,4,clean,50661-5-0-5.wav
data\processed\clean\fold4\background\52441-3-0-13.wav,background,0,4,clean,52441-3-0-13.wav
data\processed\clean\fold4\background\52441-3-0-8.wav,background,0,4,clean,52441-3-0-8.wav
data\processed\clean\fold4\background\55018-0-0-148.wav,background,0,4,clean,55018-0-0-148.wav
data\processed\clean\fold4\background\55018-0-0-8.wav,background,0,4,clean,55018-0-0-8.wav
data\processed\clean\fold4\background\55728-9-0-28.wav,background,0,4,clean,55728-9-0-28.wav
data\processed\clean\fold4\background\60608-9-0-1.wav,background,0,4,clean,60608-9-0-1.wav
data\processed\clean\fold4\background\60608-9-0-2.wav,background,0,4,clean,60608-9-0-2.wav
data\processed\clean\fold4\background\61626-9-0-2.wav,background,0,4,clean,61626-9-0-2.wav
data\processed\clean\fold4\background\61626-9-0-7.wav,background,0,4,clean,61626-9-0-7.wav
data\processed\clean\fold4\background\61790-9-1-1.wav,background,0,4,clean,61790-9-1-1.wav
data\processed\clean\fold4\background\63932-3-0-1.wav,background,0,4,clean,63932-3-0-1.wav
data\processed\clean\fold4\background\72724-3-2-7.wav,background,0,4,clean,72724-3-2-7.wav
data\processed\clean\fold4\background\72724-3-2-8.wav,background,0,4,clean,72724-3-2-8.wav
data\processed\clean\fold4\background\72829-3-0-1.wav,background,0,4,clean,72829-3-0-1.wav
data\processed\clean\fold4\background\76568-9-0-10.wav,background,0,4,clean,76568-9-0-10.wav
data\processed\clean\fold4\background\84317-3-0-0.wav,background,0,4,clean,84317-3-0-0.wav
data\processed\clean\fold4\background\95404-3-0-4.wav,background,0,4,clean,95404-3-0-4.wav
data\processed\clean\fold4\background\99157-9-0-16.wav,background,0,4,clean,99157-9-0-16.wav
data\processed\clean\fold4\background\ch01_clip0003.wav,background,0,4,clean,ch01_clip0003.wav
data\processed\clean\fold4\background\ch01_clip0013.wav,background,0,4,clean,ch01_clip0013.wav
data\processed\clean\fold4\background\ch01_clip0023.wav,background,0,4,clean,ch01_clip0023.wav
data\processed\clean\fold4\background\ch01_clip0033.wav,background,0,4,clean,ch01_clip0033.wav
data\processed\clean\fold4\background\ch01_clip0043.wav,background,0,4,clean,ch01_clip0043.wav
data\processed\clean\fold4\background\ch01_clip0053.wav,background,0,4,clean,ch01_clip0053.wav
data\processed\clean\fold4\background\ch01_clip0063.wav,background,0,4,clean,ch01_clip0063.wav
data\processed\clean\fold4\background\ch01_clip0073.wav,background,0,4,clean,ch01_clip0073.wav
data\processed\clean\fold4\background\ch02_clip0008.wav,background,0,4,clean,ch02_clip0008.wav
data\processed\clean\fold4\background\ch02_clip0018.wav,background,0,4,clean,ch02_clip0018.wav
data\processed\clean\fold4\background\ch02_clip0028.wav,background,0,4,clean,ch02_clip0028.wav
data\processed\clean\fold4\background\ch02_clip0038.wav,background,0,4,clean,ch02_clip0038.wav
data\processed\clean\fold4\background\ch02_clip0048.wav,background,0,4,clean,ch02_clip0048.wav
data\processed\clean\fold4\background\ch02_clip0058.wav,background,0,4,clean,ch02_clip0058.wav
data\processed\clean\fold4\background\ch02_clip0068.wav,background,0,4,clean,ch02_clip0068.wav
data\processed\clean\fold4\background\ch03_clip0003.wav,background,0,4,clean,ch03_clip0003.wav
data\processed\clean\fold4\background\ch03_clip0013.wav,background,0,4,clean,ch03_clip0013.wav
data\processed\clean\fold4\background\ch03_clip0023.wav,background,0,4,clean,ch03_clip0023.wav
data\processed\clean\fold4\background\ch03_clip0033.wav,background,0,4,clean,ch03_clip0033.wav
data\processed\clean\fold4\background\ch03_clip0043.wav,background,0,4,clean,ch03_clip0043.wav
data\processed\clean\fold4\background\ch03_clip0053.wav,background,0,4,clean,ch03_clip0053.wav
data\processed\clean\fold4\background\ch03_clip0063.wav,background,0,4,clean,ch03_clip0063.wav
data\processed\clean\fold4\background\ch03_clip0073.wav,background,0,4,clean,ch03_clip0073.wav
data\processed\clean\fold4\background\ch04_clip0008.wav,background,0,4,clean,ch04_clip0008.wav
data\processed\clean\fold4\background\ch04_clip0018.wav,background,0,4,clean,ch04_clip0018.wav
data\processed\clean\fold4\background\ch04_clip0028.wav,background,0,4,clean,ch04_clip0028.wav
data\processed\clean\fold4\background\ch04_clip0038.wav,background,0,4,clean,ch04_clip0038.wav
data\processed\clean\fold4\background\ch04_clip0048.wav,background,0,4,clean,ch04_clip0048.wav
data\processed\clean\fold4\background\ch04_clip0058.wav,background,0,4,clean,ch04_clip0058.wav
data\processed\clean\fold4\background\ch04_clip0068.wav,background,0,4,clean,ch04_clip0068.wav
data\processed\clean\fold4\background\ch05_clip0003.wav,background,0,4,clean,ch05_clip0003.wav
data\processed\clean\fold4\background\ch05_clip0013.wav,background,0,4,clean,ch05_clip0013.wav
data\processed\clean\fold4\background\ch05_clip0023.wav,background,0,4,clean,ch05_clip0023.wav
